BookID,STATE,SUBSTATE
135600,Indiana,Indiana
135321,Utah,Utah
127214,Delaware,Delaware
103940,Missouri,Missouri
125283,Texas,Houston
117280,Puerto Rico,Puerto Rico
113047,California,Riverside
133263,California,Santa Clara
102304,Florida,Miami
123680,Minnesota,Minnesota
128570,Michigan,Michigan
106558,New Jersey,New Jersey
137670,New York,New York
116435,California,Los Angeles
119681,Wisconsin,Wisconsin
111738,Illinois,Illinois
137670,Nevada,Nevada
175387,New York,New York
177105,Illinois,Illinois
139599,Tennessee,Tennessee
144235,Florida,Miami
163629,New York,New York
145345,Indiana,Indiana
146079,California,San Bernardino
161349,Oregon,Oregon
128250,Texas,San Antonio
169157,New York,New York
129928,Puerto Rico,Puerto Rico
159547,Arizona,Arizona
162201,Rhode Island,Rhode Island
167193,Illinois,Illinois
126498,Minnesota,Minnesota
156453,Oklahoma,Oklahoma
115858,Florida,Miami
131289,Texas,Houston
140353,Oklahoma,Oklahoma
100080,Maryland,Maryland
124410,Tennessee,Tennessee
161201,Massachusetts,Massachusetts
157646,South Carolina,South Carolina
126752,California,Santa Clara
168913,Florida,Orlando
161877,California,Santa Clara
137625,California,Riverside
111682,Florida,Miami
124220,Oregon,Oregon
138891,Texas,Houston
106128,Mississippi,Mississippi
170230,Nevada,Nevada
161146,South Carolina,South Carolina
108801,California,San Diego
160898,Montana,Montana
168015,Hawaii,Hawaii
134977,Kentucky,Kentucky
163788,Pennsylvania,Pennsylvania
163853,Michigan,Michigan
103337,Washington,Washington
141512,Kentucky,Kentucky
136135,Oregon,Oregon
113281,New Jersey,New Jersey
175147,Arkansas,Arkansas
116635,Arkansas,Arkansas
154123,Texas,San Antonio
117746,Colorado,Colorado
103295,Florida,Miami
126756,Utah,Utah
177088,California,Los Angeles
115255,New Jersey,New Jersey
110105,Washington,Washington
142442,Florida,Miami
158378,Wisconsin,Wisconsin
100892,Wisconsin,Wisconsin
177188,South Carolina,South Carolina
137040,Oklahoma,Oklahoma
146618,North Carolina,North Carolina
140353,Delaware,Delaware
142090,New Hampshire,New Hampshire
101853,Michigan,Michigan
161430,South Carolina,South Carolina
103295,North Carolina,North Carolina
159411,Florida,Orlando
138211,Texas,San Antonio
174302,Texas,Houston
167193,Montana,Montana
106819,North Carolina,North Carolina
101537,New York,New York
154653,Nebraska,Nebraska
179514,New Mexico,New Mexico
129269,Missouri,Missouri
154737,California,Alameda
165068,California,Santa Clara
171592,Kentucky,Kentucky
157796,California,Riverside
103337,Nevada,Nevada
136912,California,Los Angeles
112615,Massachusetts,Massachusetts
179778,Nevada,Nevada
151963,California,Orange
151685,Texas,San Antonio
175247,New York,New York
142367,Rhode Island,Rhode Island
127330,New Jersey,New Jersey
105383,Minnesota,Minnesota
134906,California,San Bernardino
137765,Oregon,Oregon
137341,North Carolina,North Carolina
108032,Indiana,Indiana
161234,Georgia,Georgia
159113,Maine,Maine
138830,Iowa,Iowa
125482,Delaware,Delaware
100442,Georgia,Georgia
103801,Utah,Utah
100075,Connecticut,Connecticut
106910,Arkansas,Arkansas
160766,Oklahoma,Oklahoma
140529,Iowa,Iowa
103853,Maryland,Maryland
150865,New Mexico,New Mexico
143207,Hawaii,Hawaii
120269,California,Santa Clara
116430,Minnesota,Minnesota
107942,Nebraska,Nebraska
127010,Illinois,Illinois
176283,California,Riverside
112873,Tennessee,Tennessee
103521,Tennessee,Tennessee
104819,Arkansas,Arkansas
161997,Kansas,Kansas
143452,Virginia,Virginia
144405,Connecticut,Connecticut
102554,Florida,Miami
146545,Hawaii,Hawaii
175655,Illinois,Illinois
178912,Utah,Utah
152930,Michigan,Michigan
113545,Arkansas,Arkansas
125298,Ohio,Ohio
176006,Oregon,Oregon
131750,Oklahoma,Oklahoma
124705,Nebraska,Nebraska
149500,North Carolina,North Carolina
160240,Oklahoma,Oklahoma
103725,Illinois,Illinois
113471,Missouri,Missouri
104940,Florida,Miami
126652,Nevada,Nevada
119297,Massachusetts,Massachusetts
146681,North Carolina,North Carolina
167723,Massachusetts,Massachusetts
117296,California,San Bernardino
118014,South Carolina,South Carolina
138120,Massachusetts,Massachusetts
171961,South Carolina,South Carolina
122213,West Virginia,West Virginia
168066,Oklahoma,Oklahoma
102007,Indiana,Indiana
100442,California,San Diego
131073,Alabama,Alabama
134637,Rhode Island,Rhode Island
124220,Maine,Maine
150833,Mississippi,Mississippi
151127,Arizona,Arizona
103295,California,Riverside
103669,Connecticut,Connecticut
129631,Kansas,Kansas
158276,North Carolina,North Carolina
138560,Georgia,Georgia
163177,Oregon,Oregon
117261,Arizona,Arizona
108701,Georgia,Georgia
153068,Washington,Washington
136585,Texas,San Antonio
146079,Nebraska,Nebraska
129269,California,Riverside
113792,California,Orange
105852,North Carolina,North Carolina
167790,Delaware,Delaware
142213,California,Santa Clara
125558,Nebraska,Nebraska
144405,Texas,San Antonio
127214,North Carolina,North Carolina
161911,California,Riverside
105061,Connecticut,Connecticut
129332,Indiana,Indiana
103636,Arizona,Arizona
137955,California,Los Angeles
155285,California,Orange
128136,Kansas,Kansas
138590,Ohio,Ohio
174564,New York,New York
104625,Wisconsin,Wisconsin
137757,Illinois,Illinois
164329,Arizona,Arizona
166353,Iowa,Iowa
178793,Texas,Houston
102708,New Jersey,New Jersey
142213,Iowa,Iowa
161834,California,San Diego
104868,New Hampshire,New Hampshire
173525,California,Los Angeles
126519,California,Orange
122617,Ohio,Ohio
167329,Kansas,Kansas
161565,Illinois,Illinois
167329,Colorado,Colorado
136147,New York,New York
115750,California,Los Angeles
175655,Oklahoma,Oklahoma
138947,South Carolina,South Carolina
169517,Texas,Houston
138372,California,Riverside
163768,Connecticut,Connecticut
111044,Arizona,Arizona
119989,Hawaii,Hawaii
177642,California,Los Angeles
173487,Colorado,Colorado
150999,California,Santa Clara
155602,Utah,Utah
130106,Texas,Houston
155710,California,Orange
142679,Illinois,Illinois
141407,Florida,Miami
121137,Maryland,Maryland
114400,Michigan,Michigan
153546,California,Orange
160840,New York,New York
168577,New York,New York
152453,Illinois,Illinois
121582,Washington,Washington
147997,Ohio,Ohio
102236,Georgia,Georgia
172266,Indiana,Indiana
179309,Virginia,Virginia
162245,California,San Bernardino
113545,Minnesota,Minnesota
177565,California,San Diego
155579,West Virginia,West Virginia
143650,California,Santa Clara
137466,Alabama,Alabama
176427,New Mexico,New Mexico
124875,Delaware,Delaware
135103,Texas,San Antonio
103016,Delaware,Delaware
161044,North Carolina,North Carolina
131883,California,Alameda
110725,New Mexico,New Mexico
174868,Iowa,Iowa
155795,California,San Diego
140353,California,San Bernardino
105620,Kentucky,Kentucky
145271,Utah,Utah
156453,Iowa,Iowa
161565,New Mexico,New Mexico
144235,Mississippi,Mississippi
134053,Nevada,Nevada
133215,Montana,Montana
156981,Michigan,Michigan
113508,Pennsylvania,Pennsylvania
113356,Pennsylvania,Pennsylvania
102276,Nebraska,Nebraska
131580,California,San Bernardino
150598,Washington,Washington
116296,Arkansas,Arkansas
150318,New Jersey,New Jersey
121956,Louisiana,Louisiana
114965,Mississippi,Mississippi
142023,Texas,Houston
160863,Illinois,Illinois
163109,Iowa,Iowa
155158,Washington,Washington
179033,Rhode Island,Rhode Island
176827,Massachusetts,Massachusetts
142714,Florida,Miami
121346,West Virginia,West Virginia
145233,Idaho,Idaho
160240,Arkansas,Arkansas
133578,Maine,Maine
176980,Texas,Houston
103669,New Mexico,New Mexico
102825,California,Orange
162245,Florida,Miami
146503,Arizona,Arizona
152724,New Hampshire,New Hampshire
106549,California,Orange
139662,Maine,Maine
130472,Arkansas,Arkansas
155579,Oregon,Oregon
135833,Arkansas,Arkansas
122668,New Jersey,New Jersey
104089,Colorado,Colorado
159692,Oklahoma,Oklahoma
165189,Louisiana,Louisiana
148708,Mississippi,Mississippi
107135,Texas,San Antonio
103058,Washington,Washington
158378,Missouri,Missouri
128435,Missouri,Missouri
149074,California,Alameda
100596,Iowa,Iowa
108136,Texas,San Antonio
158378,Puerto Rico,Puerto Rico
153750,Florida,Miami
117570,Delaware,Delaware
163788,New Jersey,New Jersey
153750,California,San Diego
128543,West Virginia,West Virginia
168997,Maine,Maine
129192,Nebraska,Nebraska
130811,Arizona,Arizona
163267,Oregon,Oregon
133770,Florida,Miami
120185,Indiana,Indiana
156078,New Jersey,New Jersey
147915,Colorado,Colorado
127652,Virginia,Virginia
167650,Oklahoma,Oklahoma
168428,South Dakota,South Dakota
174974,North Carolina,North Carolina
159881,Minnesota,Minnesota
134971,Michigan,Michigan
136783,Texas,San Antonio
109992,California,Los Angeles
100017,California,Orange
160760,Mississippi,Mississippi
149500,Puerto Rico,Puerto Rico
142613,Iowa,Iowa
111150,South Carolina,South Carolina
112992,Pennsylvania,Pennsylvania
143871,Virginia,Virginia
157102,New York,New York
160590,Iowa,Iowa
137765,New Mexico,New Mexico
147968,Pennsylvania,Pennsylvania
147051,Nevada,Nevada
164397,Michigan,Michigan
166339,Tennessee,Tennessee
177711,Indiana,Indiana
153033,Michigan,Michigan
132979,Oklahoma,Oklahoma
179101,California,Riverside
119836,Oklahoma,Oklahoma
159167,Arizona,Arizona
171738,Texas,San Antonio
175371,California,San Diego
130189,New Jersey,New Jersey
133739,Wisconsin,Wisconsin
107003,Pennsylvania,Pennsylvania
152470,Idaho,Idaho
107492,Massachusetts,Massachusetts
129928,Delaware,Delaware
144455,California,Santa Clara
175052,Ohio,Ohio
108701,Florida,Orlando
128129,South Dakota,South Dakota
145637,Texas,Houston
128741,Florida,Miami
179125,West Virginia,West Virginia
170569,Mississippi,Mississippi
101889,California,Santa Clara
177927,Washington,Washington
118535,Arizona,Arizona
130990,Minnesota,Minnesota
148646,Puerto Rico,Puerto Rico
148175,Nevada,Nevada
163376,South Dakota,South Dakota
156257,Washington,Washington
118992,Ohio,Ohio
153352,New Jersey,New Jersey
168327,California,San Diego
150286,Florida,Orlando
132497,North Carolina,North Carolina
145948,Texas,San Antonio
141354,California,Orange
107812,Utah,Utah
125554,Arizona,Arizona
156728,California,Los Angeles
164288,California,Los Angeles
161785,Oklahoma,Oklahoma
154343,Maine,Maine
148646,Idaho,Idaho
103940,Michigan,Michigan
134261,Missouri,Missouri
167437,Louisiana,Louisiana
119989,Missouri,Missouri
142090,Colorado,Colorado
124508,Pennsylvania,Pennsylvania
140158,Rhode Island,Rhode Island
157507,Colorado,Colorado
148634,Ohio,Ohio
134951,Washington,Washington
135237,Florida,Orlando
130876,California,Riverside
102793,Connecticut,Connecticut
107873,New Jersey,New Jersey
108278,Arkansas,Arkansas
110667,Kansas,Kansas
120314,Hawaii,Hawaii
163483,New York,New York
131073,South Carolina,South Carolina
104260,Delaware,Delaware
120503,Nebraska,Nebraska
162201,Maryland,Maryland
155185,Texas,San Antonio
160089,Virginia,Virginia
170430,California,San Bernardino
152190,Kansas,Kansas
112022,North Carolina,North Carolina
119692,New Jersey,New Jersey
121795,Texas,Houston
111155,North Carolina,North Carolina
160760,California,San Bernardino
178094,Massachusetts,Massachusetts
159652,Wisconsin,Wisconsin
144850,Nevada,Nevada
159652,Missouri,Missouri
166267,California,Los Angeles
134261,Maryland,Maryland
101380,Texas,Houston
125509,New Hampshire,New Hampshire
112138,Georgia,Georgia
136585,Florida,Miami
149297,California,Los Angeles
137009,Louisiana,Louisiana
176312,Indiana,Indiana
111155,Washington,Washington
145134,Florida,Orlando
125228,Washington,Washington
154932,Oregon,Oregon
126031,California,Los Angeles
112248,Florida,Orlando
165241,Michigan,Michigan
178138,Nevada,Nevada
151598,Pennsylvania,Pennsylvania
118732,Washington,Washington
159350,Ohio,Ohio
120009,Utah,Utah
149074,Rhode Island,Rhode Island
149279,Texas,San Antonio
157778,Oklahoma,Oklahoma
156027,Texas,San Antonio
157960,Hawaii,Hawaii
165013,California,San Diego
164446,Pennsylvania,Pennsylvania
168533,Oklahoma,Oklahoma
135898,Florida,Miami
100442,Montana,Montana
148870,North Carolina,North Carolina
142264,Nebraska,Nebraska
165897,Puerto Rico,Puerto Rico
173910,California,Alameda
161373,Delaware,Delaware
156058,West Virginia,West Virginia
117499,Louisiana,Louisiana
144288,Michigan,Michigan
153787,South Carolina,South Carolina
115795,Michigan,Michigan
121256,New Hampshire,New Hampshire
133803,Nebraska,Nebraska
164849,Alabama,Alabama
138153,California,Riverside
146681,Maine,Maine
159167,Georgia,Georgia
165561,Florida,Orlando
123350,Arizona,Arizona
116807,Texas,Houston
116014,California,Alameda
106978,Alabama,Alabama
162036,Colorado,Colorado
110806,Idaho,Idaho
150242,Florida,Miami
160898,Delaware,Delaware
141644,Wisconsin,Wisconsin
153043,California,Alameda
171556,Puerto Rico,Puerto Rico
172672,Minnesota,Minnesota
119989,Pennsylvania,Pennsylvania
132675,New Jersey,New Jersey
111150,California,Orange
171725,Illinois,Illinois
104426,Delaware,Delaware
119723,California,San Bernardino
176312,South Carolina,South Carolina
138107,Puerto Rico,Puerto Rico
114744,Alabama,Alabama
107432,South Dakota,South Dakota
141878,Arizona,Arizona
102367,Maine,Maine
138705,Nebraska,Nebraska
120250,Illinois,Illinois
130404,California,Orange
155420,Illinois,Illinois
178223,Oregon,Oregon
156078,Kansas,Kansas
101147,Arkansas,Arkansas
123929,New Jersey,New Jersey
109643,California,San Diego
133398,Illinois,Illinois
156125,Montana,Montana
162621,California,Santa Clara
173979,Connecticut,Connecticut
144235,Iowa,Iowa
155730,Texas,Houston
107611,South Carolina,South Carolina
168062,Washington,Washington
158364,Puerto Rico,Puerto Rico
102376,California,Orange
140031,California,Alameda
123083,North Carolina,North Carolina
149074,Michigan,Michigan
154939,Louisiana,Louisiana
153263,Pennsylvania,Pennsylvania
169524,North Carolina,North Carolina
130037,New York,New York
138369,Maryland,Maryland
139188,Massachusetts,Massachusetts
114189,Mississippi,Mississippi
159568,New Hampshire,New Hampshire
142090,Puerto Rico,Puerto Rico
172451,Indiana,Indiana
150486,Rhode Island,Rhode Island
109720,California,San Diego
114492,Tennessee,Tennessee
142523,Texas,San Antonio
163267,Massachusetts,Massachusetts
101965,California,Los Angeles
153162,California,Los Angeles
103225,Texas,San Antonio
146901,Maryland,Maryland
146314,South Carolina,South Carolina
150845,Montana,Montana
100114,California,Alameda
166086,Arizona,Arizona
147692,Connecticut,Connecticut
116635,Oregon,Oregon
141204,Oregon,Oregon
145345,Florida,Orlando
159439,Mississippi,Mississippi
129279,Virginia,Virginia
142428,Florida,Miami
105481,Texas,San Antonio
148477,Illinois,Illinois
135987,Oklahoma,Oklahoma
170895,Texas,San Antonio
161168,South Carolina,South Carolina
161929,Illinois,Illinois
100017,Utah,Utah
163130,Michigan,Michigan
111290,Arizona,Arizona
109218,Texas,San Antonio
127330,Wisconsin,Wisconsin
155721,New York,New York
145619,California,Riverside
168878,California,San Diego
133215,Colorado,Colorado
135526,Michigan,Michigan
131380,Connecticut,Connecticut
101537,Maine,Maine
123083,Utah,Utah
112924,New Jersey,New Jersey
100242,South Carolina,South Carolina
102708,New Mexico,New Mexico
178161,Utah,Utah
145283,Ohio,Ohio
114530,South Dakota,South Dakota
176742,Connecticut,Connecticut
105114,California,Riverside
118070,California,Riverside
138354,Michigan,Michigan
132153,Connecticut,Connecticut
135898,Puerto Rico,Puerto Rico
145580,Louisiana,Louisiana
130337,Alabama,Alabama
172510,Maryland,Maryland
102155,Texas,Houston
140158,Nevada,Nevada
107492,California,Los Angeles
170569,Kentucky,Kentucky
155190,Arizona,Arizona
162304,New Hampshire,New Hampshire
121256,Florida,Miami
152227,Hawaii,Hawaii
102691,California,Los Angeles
133398,Florida,Miami
149724,Indiana,Indiana
125041,California,Santa Clara
105780,Minnesota,Minnesota
117834,New Jersey,New Jersey
104766,California,Los Angeles
114322,North Carolina,North Carolina
151598,West Virginia,West Virginia
161373,Wisconsin,Wisconsin
148175,Massachusetts,Massachusetts
163474,Georgia,Georgia
121755,Puerto Rico,Puerto Rico
134968,California,Los Angeles
178061,Arizona,Arizona
132497,Idaho,Idaho
121582,Pennsylvania,Pennsylvania
143156,Nevada,Nevada
129001,North Carolina,North Carolina
101424,California,Orange
173826,Kansas,Kansas
125509,New York,New York
156981,California,Los Angeles
124932,Georgia,Georgia
168066,Georgia,Georgia
156638,Massachusetts,Massachusetts
106578,Minnesota,Minnesota
168551,Illinois,Illinois
104996,Indiana,Indiana
153694,Maine,Maine
151160,New York,New York
150015,Tennessee,Tennessee
145260,Tennessee,Tennessee
176742,Texas,San Antonio
105852,New York,New York
137408,Texas,San Antonio
156245,New York,New York
163768,California,San Diego
151127,Colorado,Colorado
176660,Idaho,Idaho
104260,South Carolina,South Carolina
165155,California,Riverside
129240,Massachusetts,Massachusetts
106620,Idaho,Idaho
105061,Florida,Orlando
111360,Maryland,Maryland
147051,Idaho,Idaho
144569,Tennessee,Tennessee
139890,California,Riverside
143089,Hawaii,Hawaii
135920,Hawaii,Hawaii
160760,Minnesota,Minnesota
148682,California,Riverside
176950,Nevada,Nevada
153285,Iowa,Iowa
153356,Texas,Houston
162561,Rhode Island,Rhode Island
122817,California,Riverside
162490,Florida,Miami
130189,New Hampshire,New Hampshire
141479,California,Alameda
173523,Colorado,Colorado
134871,South Dakota,South Dakota
157710,Wisconsin,Wisconsin
130460,Ohio,Ohio
159721,Iowa,Iowa
124508,Massachusetts,Massachusetts
108580,California,San Bernardino
106064,California,San Bernardino
102380,Michigan,Michigan
154630,California,Los Angeles
161877,California,Orange
163768,New Mexico,New Mexico
126261,Utah,Utah
131841,Texas,San Antonio
135898,Maine,Maine
171190,Puerto Rico,Puerto Rico
132558,Rhode Island,Rhode Island
140679,Nebraska,Nebraska
130931,California,Los Angeles
103593,California,Santa Clara
103717,Nebraska,Nebraska
139128,Washington,Washington
108580,Nebraska,Nebraska
136671,Kansas,Kansas
145677,California,Los Angeles
